time,low,high,open,close,volume
1740009600,96419.07,96871.13,96632.03,96866.47,242.96735533
1740006000,96517.1,96880.0,96532.58,96632.03,327.58670016
1740002400,96300.72,96596.89,96310.5,96534.02,238.71698529
1739998800,96034.34,96467.77,96162.46,96310.5,241.62065321
1739995200,96070.95,96482.55,96191.16,96162.43,871.44500081
1739991600,95392.79,96216.6,95655.92,96192.99,639.16994295
1739988000,95604.79,96410.14,96376.99,95655.91,582.92996497
1739984400,96106.0,96492.56,96291.3,96376.99,325.75376792
1739980800,95915.07,96369.0,95919.78,96291.3,280.09701502
1739977200,95503.22,96384.99,95745.23,95919.78,409.22805866
1739973600,95656.94,96700.0,96275.04,95745.23,525.60007532
1739970000,96139.68,96489.99,96139.68,96275.05,212.79157059
1739966400,96139.67,96489.99,96408.32,96139.68,229.84654394
1739962800,96200.01,96423.06,96307.0,96408.32,90.92861704
1739959200,95915.76,96468.99,95923.17,96307.0,380.70736597
1739955600,95602.89,95990.99,95613.36,95917.08,180.43531625
1739952000,95595.14,95842.53,95643.58,95613.36,73.76762528
1739948400,95557.93,95828.51,95585.46,95643.59,151.42348441
1739944800,95204.19,95633.18,95252.74,95585.35,127.75314418
1739941200,95000.01,95313.8,95196.14,95252.74,133.24922252
1739937600,95196.15,95729.79,95669.62,95196.15,138.05445999
1739934000,95511.39,95790.91,95779.14,95669.63,156.62347934
1739930400,95395.92,95919.06,95427.6,95779.14,171.45001373
1739926800,95004.48,95432.7,95297.99,95424.73,176.68979603
1739923200,95235.74,95788.99,95612.97,95298.0,279.58016981
