time,low,high,open,close,volume
1739750400,124.7,127.3,125.73,127.04,19807.04134742
1739746800,125.14,127.07,126.79,125.7,16073.84690798
1739743200,126.4,127.94,126.63,126.78,17035.82516806
1739739600,125.18,126.88,125.86,126.62,6412.13767565
1739736000,125.58,126.78,126.59,125.85,6985.76447363
1739732400,126.0,127.18,126.33,126.63,9406.54457473
1739728800,124.84,126.6,126.0,126.34,19993.80796726
1739725200,125.76,127.18,127.02,125.98,15900.60636626
1739721600,126.61,127.83,127.08,127.05,12814.77558627
1739718000,126.01,128.32,128.03,127.11,19830.79616178
1739714400,126.83,128.59,128.53,128.06,22619.69285437
1739710800,128.0,132.25,132.25,128.47,22724.32759215
1739707200,131.15,132.59,131.75,132.26,6879.64689285
1739703600,131.26,132.59,131.9,131.76,5639.52179421
1739700000,131.79,133.02,132.6,131.93,8467.14529751
1739696400,131.03,132.8,131.73,132.6,10970.33563397
1739692800,131.49,132.87,132.45,131.76,19886.21427872
1739689200,132.4,135.02,133.95,132.44,26531.12223997
1739685600,133.51,136.87,136.37,133.97,19527.37969054
1739682000,135.64,136.86,136.43,136.37,13006.11621185
1739678400,134.85,136.5,134.85,136.39,26631.83582339
1739674800,134.44,136.1,135.89,134.85,27863.56197817
1739671200,135.37,137.53,136.16,135.96,35147.90826913
1739667600,133.72,136.74,134.85,136.21,60197.68065598
1739664000,132.27,134.97,133.87,134.85,25091.16916893
