time,low,high,open,close,volume
1739836800,2716.79,2756.5,2744.11,2720.53,5567.8846031
1739833200,2734.56,2751.28,2737.78,2744.1,2257.90648096
1739829600,2733.0,2777.12,2776.34,2737.94,3411.59376955
1739826000,2731.87,2778.13,2732.57,2776.34,3990.4828137
1739822400,2716.62,2746.11,2718.07,2732.57,3597.60522849
1739818800,2686.84,2722.11,2700.47,2718.26,6082.12547933
1739815200,2697.08,2733.11,2732.89,2700.57,10419.9025744
1739811600,2725.53,2750.06,2725.78,2732.89,9911.28028403
1739808000,2724.58,2765.5,2755.37,2725.98,12212.26984376
1739804400,2746.12,2849.53,2826.55,2755.76,15347.1337253
1739800800,2776.88,2827.39,2776.88,2826.46,13098.80075076
1739797200,2760.01,2783.5,2766.03,2776.65,6580.61456121
1739793600,2753.99,2778.97,2755.2,2766.04,4685.14804228
1739790000,2742.0,2764.87,2749.61,2755.2,3950.4663617
1739786400,2730.88,2775.27,2733.03,2749.63,6514.45075707
1739782800,2711.7,2741.61,2714.32,2733.03,3707.12959222
1739779200,2676.31,2717.53,2681.68,2714.19,3490.24204188
1739775600,2675.6,2695.09,2686.28,2681.91,2553.2206298
1739772000,2668.25,2688.47,2670.83,2686.33,2562.92394076
1739768400,2638.43,2673.08,2662.42,2670.79,6937.05686382
1739764800,2659.05,2672.29,2672.07,2662.39,4300.64005712
1739761200,2658.09,2674.35,2669.49,2671.92,2116.30816016
1739757600,2667.26,2683.94,2679.51,2669.49,1838.51881299
1739754000,2658.75,2683.5,2670.84,2679.8,3519.49181852
1739750400,2658.68,2672.45,2661.51,2670.72,4334.55126503
