time,low,high,open,close,volume
1739923200,95235.74,95788.99,95612.97,95298.0,279.58016981
1739919600,95200.01,95623.65,95243.16,95607.4,275.35193581
1739916000,94804.29,95460.44,94996.31,95250.5,256.04577125
1739912400,94062.59,95279.04,94150.34,94996.31,964.53906109
1739908800,93668.0,94423.8,94039.83,94161.31,855.58406526
1739905200,93333.0,94353.72,93865.22,94039.83,888.32489584
1739901600,93529.85,94308.82,94062.19,93865.22,1384.00369989
1739898000,94050.01,94849.65,94600.12,94051.53,839.7995718
1739894400,94567.41,95618.77,95514.99,94604.5,588.32034186
1739890800,95165.04,95714.75,95495.92,95523.15,458.52102941
1739887200,95381.09,96730.0,96206.51,95495.92,605.37238357
1739883600,96074.95,96451.49,96154.8,96206.5,143.35732221
1739880000,95570.46,96265.6,95605.56,96164.41,127.83209226
1739876400,95524.07,95763.9,95721.5,95605.56,74.73011973
1739872800,95607.88,95861.72,95759.45,95721.5,56.66311734
1739869200,95128.54,95766.47,95209.02,95756.92,102.46748668
1739865600,95075.0,95563.47,95430.01,95214.42,174.4826489
1739862000,95279.46,95690.53,95365.26,95430.03,166.58510142
1739858400,95244.01,95644.65,95603.2,95361.45,229.87951141
1739854800,95546.54,96106.2,96062.72,95603.2,154.39385674
1739851200,95944.03,96300.0,96200.47,96062.72,74.55523165
1739847600,95984.0,96300.0,96061.87,96200.47,87.21899887
1739844000,96000.0,96317.67,96257.23,96061.87,71.8573678
1739840400,95591.6,96287.94,95624.99,96257.23,123.15965732
1739836800,95535.83,96070.26,95781.8,95621.53,164.3535162
